,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
16347,1.2.2 Diefstal van motorvoertuigen,2015,Vijfheerenlanden,16.0,16.0
16348,1.2.2 Diefstal van motorvoertuigen,2016,Vijfheerenlanden,32.0,32.0
16349,1.2.2 Diefstal van motorvoertuigen,2017,Vijfheerenlanden,14.0,14.0
16350,1.2.2 Diefstal van motorvoertuigen,2018,Vijfheerenlanden,18.0,18.0
16351,1.2.2 Diefstal van motorvoertuigen,2019,Vijfheerenlanden,9.0,9.0
16352,1.2.2 Diefstal van motorvoertuigen,2020,Vijfheerenlanden,6.0,6.0
16353,1.2.2 Diefstal van motorvoertuigen,2021,Vijfheerenlanden,6.0,6.0
16354,1.2.2 Diefstal van motorvoertuigen,2022,Vijfheerenlanden,11.0,11.0
16355,1.2.2 Diefstal van motorvoertuigen,2023,Vijfheerenlanden,11.0,11.0
16356,1.2.2 Diefstal van motorvoertuigen,2012,Vlaardingen,65.0,65.0
16357,1.2.2 Diefstal van motorvoertuigen,2013,Vlaardingen,106.0,106.0
16358,1.2.2 Diefstal van motorvoertuigen,2014,Vlaardingen,88.0,82.0
16359,1.2.2 Diefstal van motorvoertuigen,2015,Vlaardingen,81.0,77.0
16360,1.2.2 Diefstal van motorvoertuigen,2016,Vlaardingen,54.0,55.0
16361,1.2.2 Diefstal van motorvoertuigen,2017,Vlaardingen,74.0,74.0
16362,1.2.2 Diefstal van motorvoertuigen,2018,Vlaardingen,44.0,43.0
16363,1.2.2 Diefstal van motorvoertuigen,2019,Vlaardingen,49.0,47.0
16364,1.2.2 Diefstal van motorvoertuigen,2020,Vlaardingen,89.0,89.0
16365,1.2.2 Diefstal van motorvoertuigen,2021,Vlaardingen,43.0,37.0
16366,1.2.2 Diefstal van motorvoertuigen,2022,Vlaardingen,71.0,69.0
16367,1.2.2 Diefstal van motorvoertuigen,2023,Vlaardingen,49.0,48.0
16368,1.2.2 Diefstal van motorvoertuigen,2012,Vlieland,,
16369,1.2.2 Diefstal van motorvoertuigen,2013,Vlieland,,
16370,1.2.2 Diefstal van motorvoertuigen,2014,Vlieland,,
16371,1.2.2 Diefstal van motorvoertuigen,2015,Vlieland,,
16372,1.2.2 Diefstal van motorvoertuigen,2016,Vlieland,1.0,1.0
16373,1.2.2 Diefstal van motorvoertuigen,2017,Vlieland,,
16374,1.2.2 Diefstal van motorvoertuigen,2018,Vlieland,,
16375,1.2.2 Diefstal van motorvoertuigen,2019,Vlieland,,
16376,1.2.2 Diefstal van motorvoertuigen,2020,Vlieland,,
16377,1.2.2 Diefstal van motorvoertuigen,2021,Vlieland,,
16378,1.2.2 Diefstal van motorvoertuigen,2022,Vlieland,,
16379,1.2.2 Diefstal van motorvoertuigen,2023,Vlieland,,
16380,1.2.2 Diefstal van motorvoertuigen,2012,Vlissingen,20.0,18.0
16381,1.2.2 Diefstal van motorvoertuigen,2013,Vlissingen,27.0,26.0
16382,1.2.2 Diefstal van motorvoertuigen,2014,Vlissingen,20.0,18.0
16383,1.2.2 Diefstal van motorvoertuigen,2015,Vlissingen,22.0,20.0
16384,1.2.2 Diefstal van motorvoertuigen,2016,Vlissingen,21.0,18.0
16385,1.2.2 Diefstal van motorvoertuigen,2017,Vlissingen,19.0,17.0
16386,1.2.2 Diefstal van motorvoertuigen,2018,Vlissingen,10.0,8.0
16387,1.2.2 Diefstal van motorvoertuigen,2019,Vlissingen,8.0,8.0
16388,1.2.2 Diefstal van motorvoertuigen,2020,Vlissingen,12.0,12.0
16389,1.2.2 Diefstal van motorvoertuigen,2021,Vlissingen,12.0,11.0
16390,1.2.2 Diefstal van motorvoertuigen,2022,Vlissingen,5.0,4.0
16391,1.2.2 Diefstal van motorvoertuigen,2023,Vlissingen,8.0,8.0
16392,1.2.2 Diefstal van motorvoertuigen,2012,Voerendaal,15.0,15.0
16393,1.2.2 Diefstal van motorvoertuigen,2013,Voerendaal,22.0,22.0
16394,1.2.2 Diefstal van motorvoertuigen,2014,Voerendaal,19.0,19.0
16395,1.2.2 Diefstal van motorvoertuigen,2015,Voerendaal,22.0,22.0
16396,1.2.2 Diefstal van motorvoertuigen,2016,Voerendaal,19.0,19.0
16397,1.2.2 Diefstal van motorvoertuigen,2017,Voerendaal,9.0,9.0
16398,1.2.2 Diefstal van motorvoertuigen,2018,Voerendaal,16.0,16.0
16399,1.2.2 Diefstal van motorvoertuigen,2019,Voerendaal,9.0,8.0
16400,1.2.2 Diefstal van motorvoertuigen,2020,Voerendaal,11.0,11.0
16401,1.2.2 Diefstal van motorvoertuigen,2021,Voerendaal,12.0,11.0
16402,1.2.2 Diefstal van motorvoertuigen,2022,Voerendaal,9.0,9.0
16403,1.2.2 Diefstal van motorvoertuigen,2023,Voerendaal,17.0,17.0
16404,1.2.2 Diefstal van motorvoertuigen,2012,Voorne aan Zee,41.0,41.0
16405,1.2.2 Diefstal van motorvoertuigen,2013,Voorne aan Zee,43.0,44.0
16406,1.2.2 Diefstal van motorvoertuigen,2014,Voorne aan Zee,26.0,26.0
16407,1.2.2 Diefstal van motorvoertuigen,2015,Voorne aan Zee,43.0,43.0
16408,1.2.2 Diefstal van motorvoertuigen,2016,Voorne aan Zee,21.0,21.0
16409,1.2.2 Diefstal van motorvoertuigen,2017,Voorne aan Zee,21.0,20.0
16410,1.2.2 Diefstal van motorvoertuigen,2018,Voorne aan Zee,20.0,18.0
16411,1.2.2 Diefstal van motorvoertuigen,2019,Voorne aan Zee,15.0,16.0
16412,1.2.2 Diefstal van motorvoertuigen,2020,Voorne aan Zee,14.0,13.0
16413,1.2.2 Diefstal van motorvoertuigen,2021,Voorne aan Zee,15.0,12.0
16414,1.2.2 Diefstal van motorvoertuigen,2022,Voorne aan Zee,24.0,24.0
16415,1.2.2 Diefstal van motorvoertuigen,2023,Voorne aan Zee,9.0,9.0
16416,1.2.2 Diefstal van motorvoertuigen,2012,Voorschoten,11.0,11.0
16417,1.2.2 Diefstal van motorvoertuigen,2013,Voorschoten,11.0,11.0
16418,1.2.2 Diefstal van motorvoertuigen,2014,Voorschoten,13.0,13.0
16419,1.2.2 Diefstal van motorvoertuigen,2015,Voorschoten,20.0,19.0
16420,1.2.2 Diefstal van motorvoertuigen,2016,Voorschoten,14.0,14.0
16421,1.2.2 Diefstal van motorvoertuigen,2017,Voorschoten,13.0,13.0
16422,1.2.2 Diefstal van motorvoertuigen,2018,Voorschoten,9.0,8.0
16423,1.2.2 Diefstal van motorvoertuigen,2019,Voorschoten,8.0,8.0
16424,1.2.2 Diefstal van motorvoertuigen,2020,Voorschoten,12.0,11.0
16425,1.2.2 Diefstal van motorvoertuigen,2021,Voorschoten,15.0,15.0
16426,1.2.2 Diefstal van motorvoertuigen,2022,Voorschoten,6.0,6.0
16427,1.2.2 Diefstal van motorvoertuigen,2023,Voorschoten,17.0,17.0
16428,1.2.2 Diefstal van motorvoertuigen,2012,Voorst,13.0,12.0
16429,1.2.2 Diefstal van motorvoertuigen,2013,Voorst,22.0,20.0
16430,1.2.2 Diefstal van motorvoertuigen,2014,Voorst,18.0,18.0
16431,1.2.2 Diefstal van motorvoertuigen,2015,Voorst,16.0,16.0
16432,1.2.2 Diefstal van motorvoertuigen,2016,Voorst,5.0,4.0
16433,1.2.2 Diefstal van motorvoertuigen,2017,Voorst,6.0,6.0
16434,1.2.2 Diefstal van motorvoertuigen,2018,Voorst,5.0,4.0
16435,1.2.2 Diefstal van motorvoertuigen,2019,Voorst,,
16436,1.2.2 Diefstal van motorvoertuigen,2020,Voorst,5.0,5.0
16437,1.2.2 Diefstal van motorvoertuigen,2021,Voorst,1.0,1.0
16438,1.2.2 Diefstal van motorvoertuigen,2022,Voorst,6.0,6.0
16439,1.2.2 Diefstal van motorvoertuigen,2023,Voorst,,
16440,1.2.2 Diefstal van motorvoertuigen,2012,Vught,20.0,20.0
16441,1.2.2 Diefstal van motorvoertuigen,2013,Vught,22.0,21.0
16442,1.2.2 Diefstal van motorvoertuigen,2014,Vught,11.0,11.0
16443,1.2.2 Diefstal van motorvoertuigen,2015,Vught,28.0,27.0
16444,1.2.2 Diefstal van motorvoertuigen,2016,Vught,15.0,15.0
16445,1.2.2 Diefstal van motorvoertuigen,2017,Vught,20.0,20.0
16446,1.2.2 Diefstal van motorvoertuigen,2018,Vught,18.0,18.0
16447,1.2.2 Diefstal van motorvoertuigen,2019,Vught,8.0,7.0
16448,1.2.2 Diefstal van motorvoertuigen,2020,Vught,8.0,7.0
16449,1.2.2 Diefstal van motorvoertuigen,2021,Vught,6.0,6.0
16450,1.2.2 Diefstal van motorvoertuigen,2022,Vught,8.0,8.0
16451,1.2.2 Diefstal van motorvoertuigen,2023,Vught,11.0,11.0
16452,1.2.2 Diefstal van motorvoertuigen,2012,Waadhoeke,9.0,9.0
16453,1.2.2 Diefstal van motorvoertuigen,2013,Waadhoeke,7.0,6.0
16454,1.2.2 Diefstal van motorvoertuigen,2014,Waadhoeke,8.0,8.0
16455,1.2.2 Diefstal van motorvoertuigen,2015,Waadhoeke,5.0,5.0
16456,1.2.2 Diefstal van motorvoertuigen,2016,Waadhoeke,4.0,4.0
16457,1.2.2 Diefstal van motorvoertuigen,2017,Waadhoeke,5.0,5.0
16458,1.2.2 Diefstal van motorvoertuigen,2018,Waadhoeke,11.0,8.0
16459,1.2.2 Diefstal van motorvoertuigen,2019,Waadhoeke,1.0,1.0
16460,1.2.2 Diefstal van motorvoertuigen,2020,Waadhoeke,1.0,1.0
16461,1.2.2 Diefstal van motorvoertuigen,2021,Waadhoeke,3.0,4.0
16462,1.2.2 Diefstal van motorvoertuigen,2022,Waadhoeke,5.0,5.0
16463,1.2.2 Diefstal van motorvoertuigen,2023,Waadhoeke,2.0,2.0
16464,1.2.2 Diefstal van motorvoertuigen,2012,Waalre,11.0,11.0
16465,1.2.2 Diefstal van motorvoertuigen,2013,Waalre,13.0,14.0
16466,1.2.2 Diefstal van motorvoertuigen,2014,Waalre,18.0,18.0
16467,1.2.2 Diefstal van motorvoertuigen,2015,Waalre,21.0,21.0
16468,1.2.2 Diefstal van motorvoertuigen,2016,Waalre,23.0,23.0
16469,1.2.2 Diefstal van motorvoertuigen,2017,Waalre,13.0,13.0
16470,1.2.2 Diefstal van motorvoertuigen,2018,Waalre,31.0,31.0
16471,1.2.2 Diefstal van motorvoertuigen,2019,Waalre,15.0,14.0
16472,1.2.2 Diefstal van motorvoertuigen,2020,Waalre,17.0,17.0
16473,1.2.2 Diefstal van motorvoertuigen,2021,Waalre,11.0,10.0
16474,1.2.2 Diefstal van motorvoertuigen,2022,Waalre,31.0,31.0
16475,1.2.2 Diefstal van motorvoertuigen,2023,Waalre,24.0,24.0
16476,1.2.2 Diefstal van motorvoertuigen,2012,Waalwijk,37.0,35.0
16477,1.2.2 Diefstal van motorvoertuigen,2013,Waalwijk,40.0,39.0
16478,1.2.2 Diefstal van motorvoertuigen,2014,Waalwijk,35.0,33.0
16479,1.2.2 Diefstal van motorvoertuigen,2015,Waalwijk,54.0,53.0
16480,1.2.2 Diefstal van motorvoertuigen,2016,Waalwijk,43.0,43.0
16481,1.2.2 Diefstal van motorvoertuigen,2017,Waalwijk,37.0,36.0
16482,1.2.2 Diefstal van motorvoertuigen,2018,Waalwijk,41.0,40.0
16483,1.2.2 Diefstal van motorvoertuigen,2019,Waalwijk,16.0,16.0
16484,1.2.2 Diefstal van motorvoertuigen,2020,Waalwijk,24.0,23.0
16485,1.2.2 Diefstal van motorvoertuigen,2021,Waalwijk,22.0,20.0
16486,1.2.2 Diefstal van motorvoertuigen,2022,Waalwijk,22.0,22.0
16487,1.2.2 Diefstal van motorvoertuigen,2023,Waalwijk,13.0,11.0
16488,1.2.2 Diefstal van motorvoertuigen,2012,Waddinxveen,30.0,28.0
16489,1.2.2 Diefstal van motorvoertuigen,2013,Waddinxveen,24.0,24.0
16490,1.2.2 Diefstal van motorvoertuigen,2014,Waddinxveen,26.0,25.0
16491,1.2.2 Diefstal van motorvoertuigen,2015,Waddinxveen,18.0,18.0
16492,1.2.2 Diefstal van motorvoertuigen,2016,Waddinxveen,15.0,15.0
16493,1.2.2 Diefstal van motorvoertuigen,2017,Waddinxveen,11.0,10.0
16494,1.2.2 Diefstal van motorvoertuigen,2018,Waddinxveen,10.0,11.0
16495,1.2.2 Diefstal van motorvoertuigen,2019,Waddinxveen,21.0,21.0
16496,1.2.2 Diefstal van motorvoertuigen,2020,Waddinxveen,22.0,22.0
16497,1.2.2 Diefstal van motorvoertuigen,2021,Waddinxveen,8.0,7.0
16498,1.2.2 Diefstal van motorvoertuigen,2022,Waddinxveen,17.0,17.0
16499,1.2.2 Diefstal van motorvoertuigen,2023,Waddinxveen,12.0,12.0
16500,1.2.2 Diefstal van motorvoertuigen,2012,Wageningen,11.0,11.0
16501,1.2.2 Diefstal van motorvoertuigen,2013,Wageningen,21.0,21.0
16502,1.2.2 Diefstal van motorvoertuigen,2014,Wageningen,13.0,13.0
16503,1.2.2 Diefstal van motorvoertuigen,2015,Wageningen,9.0,9.0
16504,1.2.2 Diefstal van motorvoertuigen,2016,Wageningen,10.0,10.0
16505,1.2.2 Diefstal van motorvoertuigen,2017,Wageningen,4.0,4.0
16506,1.2.2 Diefstal van motorvoertuigen,2018,Wageningen,6.0,6.0
16507,1.2.2 Diefstal van motorvoertuigen,2019,Wageningen,6.0,6.0
16508,1.2.2 Diefstal van motorvoertuigen,2020,Wageningen,7.0,7.0
16509,1.2.2 Diefstal van motorvoertuigen,2021,Wageningen,3.0,3.0
16510,1.2.2 Diefstal van motorvoertuigen,2022,Wageningen,17.0,17.0
16511,1.2.2 Diefstal van motorvoertuigen,2023,Wageningen,13.0,13.0
16512,1.2.2 Diefstal van motorvoertuigen,2012,Wassenaar,16.0,15.0
16513,1.2.2 Diefstal van motorvoertuigen,2013,Wassenaar,22.0,22.0
16514,1.2.2 Diefstal van motorvoertuigen,2014,Wassenaar,27.0,28.0
16515,1.2.2 Diefstal van motorvoertuigen,2015,Wassenaar,13.0,13.0
16516,1.2.2 Diefstal van motorvoertuigen,2016,Wassenaar,7.0,6.0
16517,1.2.2 Diefstal van motorvoertuigen,2017,Wassenaar,14.0,14.0
16518,1.2.2 Diefstal van motorvoertuigen,2018,Wassenaar,6.0,6.0
16519,1.2.2 Diefstal van motorvoertuigen,2019,Wassenaar,6.0,6.0
16520,1.2.2 Diefstal van motorvoertuigen,2020,Wassenaar,8.0,7.0
16521,1.2.2 Diefstal van motorvoertuigen,2021,Wassenaar,7.0,7.0
16522,1.2.2 Diefstal van motorvoertuigen,2022,Wassenaar,11.0,10.0
16523,1.2.2 Diefstal van motorvoertuigen,2023,Wassenaar,8.0,8.0
16524,1.2.2 Diefstal van motorvoertuigen,2012,Waterland,8.0,7.0
16525,1.2.2 Diefstal van motorvoertuigen,2013,Waterland,9.0,9.0
16526,1.2.2 Diefstal van motorvoertuigen,2014,Waterland,5.0,4.0
16527,1.2.2 Diefstal van motorvoertuigen,2015,Waterland,3.0,3.0
16528,1.2.2 Diefstal van motorvoertuigen,2016,Waterland,1.0,1.0
16529,1.2.2 Diefstal van motorvoertuigen,2017,Waterland,10.0,10.0
16530,1.2.2 Diefstal van motorvoertuigen,2018,Waterland,10.0,9.0
16531,1.2.2 Diefstal van motorvoertuigen,2019,Waterland,3.0,3.0
16532,1.2.2 Diefstal van motorvoertuigen,2020,Waterland,8.0,8.0
16533,1.2.2 Diefstal van motorvoertuigen,2021,Waterland,3.0,3.0
16534,1.2.2 Diefstal van motorvoertuigen,2022,Waterland,3.0,3.0
16535,1.2.2 Diefstal van motorvoertuigen,2023,Waterland,1.0,1.0
16536,1.2.2 Diefstal van motorvoertuigen,2012,Weert,64.0,60.0
16537,1.2.2 Diefstal van motorvoertuigen,2013,Weert,89.0,85.0
16538,1.2.2 Diefstal van motorvoertuigen,2014,Weert,66.0,66.0
16539,1.2.2 Diefstal van motorvoertuigen,2015,Weert,56.0,51.0
16540,1.2.2 Diefstal van motorvoertuigen,2016,Weert,34.0,35.0
16541,1.2.2 Diefstal van motorvoertuigen,2017,Weert,21.0,20.0
16542,1.2.2 Diefstal van motorvoertuigen,2018,Weert,39.0,39.0
16543,1.2.2 Diefstal van motorvoertuigen,2019,Weert,24.0,23.0
16544,1.2.2 Diefstal van motorvoertuigen,2020,Weert,23.0,21.0
16545,1.2.2 Diefstal van motorvoertuigen,2021,Weert,23.0,20.0
16546,1.2.2 Diefstal van motorvoertuigen,2022,Weert,11.0,11.0
16547,1.2.2 Diefstal van motorvoertuigen,2023,Weert,18.0,18.0
16548,1.2.2 Diefstal van motorvoertuigen,2012,West Betuwe,37.0,35.0
16549,1.2.2 Diefstal van motorvoertuigen,2013,West Betuwe,28.0,26.0
16550,1.2.2 Diefstal van motorvoertuigen,2014,West Betuwe,26.0,23.0
16551,1.2.2 Diefstal van motorvoertuigen,2015,West Betuwe,36.0,31.0
16552,1.2.2 Diefstal van motorvoertuigen,2016,West Betuwe,28.0,27.0
16553,1.2.2 Diefstal van motorvoertuigen,2017,West Betuwe,22.0,21.0
16554,1.2.2 Diefstal van motorvoertuigen,2018,West Betuwe,18.0,17.0
16555,1.2.2 Diefstal van motorvoertuigen,2019,West Betuwe,14.0,14.0
16556,1.2.2 Diefstal van motorvoertuigen,2020,West Betuwe,17.0,18.0
16557,1.2.2 Diefstal van motorvoertuigen,2021,West Betuwe,10.0,10.0
16558,1.2.2 Diefstal van motorvoertuigen,2022,West Betuwe,4.0,3.0
16559,1.2.2 Diefstal van motorvoertuigen,2023,West Betuwe,17.0,17.0
16560,1.2.2 Diefstal van motorvoertuigen,2012,West Maas en Waal,8.0,8.0
16561,1.2.2 Diefstal van motorvoertuigen,2013,West Maas en Waal,9.0,9.0
16562,1.2.2 Diefstal van motorvoertuigen,2014,West Maas en Waal,8.0,8.0
16563,1.2.2 Diefstal van motorvoertuigen,2015,West Maas en Waal,15.0,15.0
16564,1.2.2 Diefstal van motorvoertuigen,2016,West Maas en Waal,3.0,3.0
16565,1.2.2 Diefstal van motorvoertuigen,2017,West Maas en Waal,13.0,13.0
16566,1.2.2 Diefstal van motorvoertuigen,2018,West Maas en Waal,7.0,6.0
16567,1.2.2 Diefstal van motorvoertuigen,2019,West Maas en Waal,20.0,20.0
16568,1.2.2 Diefstal van motorvoertuigen,2020,West Maas en Waal,7.0,7.0
16569,1.2.2 Diefstal van motorvoertuigen,2021,West Maas en Waal,2.0,2.0
16570,1.2.2 Diefstal van motorvoertuigen,2022,West Maas en Waal,4.0,4.0
16571,1.2.2 Diefstal van motorvoertuigen,2023,West Maas en Waal,5.0,5.0
16572,1.2.2 Diefstal van motorvoertuigen,2012,Westerkwartier,8.0,6.0
16573,1.2.2 Diefstal van motorvoertuigen,2013,Westerkwartier,9.0,9.0
16574,1.2.2 Diefstal van motorvoertuigen,2014,Westerkwartier,7.0,7.0
16575,1.2.2 Diefstal van motorvoertuigen,2015,Westerkwartier,5.0,5.0
16576,1.2.2 Diefstal van motorvoertuigen,2016,Westerkwartier,5.0,4.0
16577,1.2.2 Diefstal van motorvoertuigen,2017,Westerkwartier,4.0,3.0
16578,1.2.2 Diefstal van motorvoertuigen,2018,Westerkwartier,2.0,2.0
16579,1.2.2 Diefstal van motorvoertuigen,2019,Westerkwartier,5.0,4.0
16580,1.2.2 Diefstal van motorvoertuigen,2020,Westerkwartier,5.0,4.0
16581,1.2.2 Diefstal van motorvoertuigen,2021,Westerkwartier,2.0,2.0
16582,1.2.2 Diefstal van motorvoertuigen,2022,Westerkwartier,1.0,1.0
16583,1.2.2 Diefstal van motorvoertuigen,2023,Westerkwartier,3.0,3.0
16584,1.2.2 Diefstal van motorvoertuigen,2012,Westerveld,2.0,1.0
16585,1.2.2 Diefstal van motorvoertuigen,2013,Westerveld,2.0,2.0
16586,1.2.2 Diefstal van motorvoertuigen,2014,Westerveld,3.0,1.0
16587,1.2.2 Diefstal van motorvoertuigen,2015,Westerveld,1.0,1.0
16588,1.2.2 Diefstal van motorvoertuigen,2016,Westerveld,3.0,3.0
16589,1.2.2 Diefstal van motorvoertuigen,2017,Westerveld,4.0,4.0
16590,1.2.2 Diefstal van motorvoertuigen,2018,Westerveld,1.0,1.0
16591,1.2.2 Diefstal van motorvoertuigen,2019,Westerveld,1.0,1.0
16592,1.2.2 Diefstal van motorvoertuigen,2020,Westerveld,1.0,1.0
16593,1.2.2 Diefstal van motorvoertuigen,2021,Westerveld,2.0,2.0
16594,1.2.2 Diefstal van motorvoertuigen,2022,Westerveld,1.0,1.0
16595,1.2.2 Diefstal van motorvoertuigen,2023,Westerveld,,
16596,1.2.2 Diefstal van motorvoertuigen,2012,Westervoort,13.0,13.0
16597,1.2.2 Diefstal van motorvoertuigen,2013,Westervoort,11.0,11.0
16598,1.2.2 Diefstal van motorvoertuigen,2014,Westervoort,11.0,11.0
16599,1.2.2 Diefstal van motorvoertuigen,2015,Westervoort,8.0,8.0
16600,1.2.2 Diefstal van motorvoertuigen,2016,Westervoort,11.0,11.0
16601,1.2.2 Diefstal van motorvoertuigen,2017,Westervoort,9.0,9.0
16602,1.2.2 Diefstal van motorvoertuigen,2018,Westervoort,2.0,2.0
16603,1.2.2 Diefstal van motorvoertuigen,2019,Westervoort,10.0,10.0
16604,1.2.2 Diefstal van motorvoertuigen,2020,Westervoort,8.0,8.0
16605,1.2.2 Diefstal van motorvoertuigen,2021,Westervoort,5.0,5.0
16606,1.2.2 Diefstal van motorvoertuigen,2022,Westervoort,1.0,1.0
16607,1.2.2 Diefstal van motorvoertuigen,2023,Westervoort,5.0,5.0
16608,1.2.2 Diefstal van motorvoertuigen,2012,Westerwolde,9.0,7.0
16609,1.2.2 Diefstal van motorvoertuigen,2013,Westerwolde,1.0,2.0
16610,1.2.2 Diefstal van motorvoertuigen,2014,Westerwolde,3.0,3.0
16611,1.2.2 Diefstal van motorvoertuigen,2015,Westerwolde,7.0,5.0
16612,1.2.2 Diefstal van motorvoertuigen,2016,Westerwolde,2.0,2.0
16613,1.2.2 Diefstal van motorvoertuigen,2017,Westerwolde,3.0,2.0
16614,1.2.2 Diefstal van motorvoertuigen,2018,Westerwolde,5.0,4.0
16615,1.2.2 Diefstal van motorvoertuigen,2019,Westerwolde,3.0,4.0
16616,1.2.2 Diefstal van motorvoertuigen,2020,Westerwolde,3.0,3.0
16617,1.2.2 Diefstal van motorvoertuigen,2021,Westerwolde,,
16618,1.2.2 Diefstal van motorvoertuigen,2022,Westerwolde,3.0,3.0
16619,1.2.2 Diefstal van motorvoertuigen,2023,Westerwolde,5.0,5.0
16620,1.2.2 Diefstal van motorvoertuigen,2012,Westland,68.0,69.0
16621,1.2.2 Diefstal van motorvoertuigen,2013,Westland,60.0,58.0
16622,1.2.2 Diefstal van motorvoertuigen,2014,Westland,60.0,59.0
16623,1.2.2 Diefstal van motorvoertuigen,2015,Westland,53.0,51.0
16624,1.2.2 Diefstal van motorvoertuigen,2016,Westland,40.0,39.0
16625,1.2.2 Diefstal van motorvoertuigen,2017,Westland,42.0,43.0
16626,1.2.2 Diefstal van motorvoertuigen,2018,Westland,54.0,48.0
16627,1.2.2 Diefstal van motorvoertuigen,2019,Westland,39.0,38.0
16628,1.2.2 Diefstal van motorvoertuigen,2020,Westland,51.0,51.0
16629,1.2.2 Diefstal van motorvoertuigen,2021,Westland,24.0,20.0
16630,1.2.2 Diefstal van motorvoertuigen,2022,Westland,40.0,40.0
16631,1.2.2 Diefstal van motorvoertuigen,2023,Westland,35.0,32.0
16632,1.2.2 Diefstal van motorvoertuigen,2012,Weststellingwerf,4.0,4.0
16633,1.2.2 Diefstal van motorvoertuigen,2013,Weststellingwerf,4.0,3.0
16634,1.2.2 Diefstal van motorvoertuigen,2014,Weststellingwerf,5.0,6.0
16635,1.2.2 Diefstal van motorvoertuigen,2015,Weststellingwerf,7.0,6.0
16636,1.2.2 Diefstal van motorvoertuigen,2016,Weststellingwerf,9.0,8.0
16637,1.2.2 Diefstal van motorvoertuigen,2017,Weststellingwerf,7.0,6.0
16638,1.2.2 Diefstal van motorvoertuigen,2018,Weststellingwerf,5.0,5.0
16639,1.2.2 Diefstal van motorvoertuigen,2019,Weststellingwerf,6.0,6.0
16640,1.2.2 Diefstal van motorvoertuigen,2020,Weststellingwerf,2.0,2.0
16641,1.2.2 Diefstal van motorvoertuigen,2021,Weststellingwerf,,
16642,1.2.2 Diefstal van motorvoertuigen,2022,Weststellingwerf,2.0,2.0
16643,1.2.2 Diefstal van motorvoertuigen,2023,Weststellingwerf,2.0,1.0
16644,1.2.2 Diefstal van motorvoertuigen,2012,Wierden,5.0,4.0
16645,1.2.2 Diefstal van motorvoertuigen,2013,Wierden,1.0,
16646,1.2.2 Diefstal van motorvoertuigen,2014,Wierden,1.0,1.0
16647,1.2.2 Diefstal van motorvoertuigen,2015,Wierden,10.0,9.0
16648,1.2.2 Diefstal van motorvoertuigen,2016,Wierden,6.0,6.0
16649,1.2.2 Diefstal van motorvoertuigen,2017,Wierden,8.0,8.0
16650,1.2.2 Diefstal van motorvoertuigen,2018,Wierden,5.0,5.0
16651,1.2.2 Diefstal van motorvoertuigen,2019,Wierden,8.0,6.0
16652,1.2.2 Diefstal van motorvoertuigen,2020,Wierden,2.0,2.0
16653,1.2.2 Diefstal van motorvoertuigen,2021,Wierden,1.0,1.0
16654,1.2.2 Diefstal van motorvoertuigen,2022,Wierden,,
16655,1.2.2 Diefstal van motorvoertuigen,2023,Wierden,,
16656,1.2.2 Diefstal van motorvoertuigen,2012,Wijchen,39.0,38.0
16657,1.2.2 Diefstal van motorvoertuigen,2013,Wijchen,67.0,65.0
16658,1.2.2 Diefstal van motorvoertuigen,2014,Wijchen,63.0,62.0
16659,1.2.2 Diefstal van motorvoertuigen,2015,Wijchen,59.0,58.0
16660,1.2.2 Diefstal van motorvoertuigen,2016,Wijchen,41.0,41.0
16661,1.2.2 Diefstal van motorvoertuigen,2017,Wijchen,36.0,34.0
16662,1.2.2 Diefstal van motorvoertuigen,2018,Wijchen,16.0,15.0
16663,1.2.2 Diefstal van motorvoertuigen,2019,Wijchen,30.0,30.0
16664,1.2.2 Diefstal van motorvoertuigen,2020,Wijchen,23.0,22.0
16665,1.2.2 Diefstal van motorvoertuigen,2021,Wijchen,17.0,17.0
16666,1.2.2 Diefstal van motorvoertuigen,2022,Wijchen,14.0,14.0
16667,1.2.2 Diefstal van motorvoertuigen,2023,Wijchen,21.0,21.0
16668,1.2.2 Diefstal van motorvoertuigen,2012,Wijdemeren,7.0,6.0
16669,1.2.2 Diefstal van motorvoertuigen,2013,Wijdemeren,12.0,12.0
16670,1.2.2 Diefstal van motorvoertuigen,2014,Wijdemeren,14.0,14.0
16671,1.2.2 Diefstal van motorvoertuigen,2015,Wijdemeren,9.0,9.0
16672,1.2.2 Diefstal van motorvoertuigen,2016,Wijdemeren,5.0,5.0
16673,1.2.2 Diefstal van motorvoertuigen,2017,Wijdemeren,15.0,15.0
16674,1.2.2 Diefstal van motorvoertuigen,2018,Wijdemeren,5.0,5.0
16675,1.2.2 Diefstal van motorvoertuigen,2019,Wijdemeren,5.0,5.0
16676,1.2.2 Diefstal van motorvoertuigen,2020,Wijdemeren,7.0,7.0
16677,1.2.2 Diefstal van motorvoertuigen,2021,Wijdemeren,4.0,3.0
16678,1.2.2 Diefstal van motorvoertuigen,2022,Wijdemeren,7.0,7.0
16679,1.2.2 Diefstal van motorvoertuigen,2023,Wijdemeren,19.0,18.0
16680,1.2.2 Diefstal van motorvoertuigen,2012,Wijk bij Duurstede,5.0,5.0
16681,1.2.2 Diefstal van motorvoertuigen,2013,Wijk bij Duurstede,6.0,6.0
16682,1.2.2 Diefstal van motorvoertuigen,2014,Wijk bij Duurstede,6.0,6.0
