,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
451,3.1.1 Drugshandel,2019,Beverwijk,14.0,
452,3.1.1 Drugshandel,2020,Beverwijk,18.0,
453,3.1.1 Drugshandel,2021,Beverwijk,13.0,
454,3.1.1 Drugshandel,2022,Beverwijk,17.0,
455,3.1.1 Drugshandel,2023,Beverwijk,25.0,
456,3.1.1 Drugshandel,2012,De Bilt,14.0,1.0
457,3.1.1 Drugshandel,2013,De Bilt,10.0,1.0
458,3.1.1 Drugshandel,2014,De Bilt,12.0,2.0
459,3.1.1 Drugshandel,2015,De Bilt,12.0,
460,3.1.1 Drugshandel,2016,De Bilt,9.0,
461,3.1.1 Drugshandel,2017,De Bilt,11.0,
462,3.1.1 Drugshandel,2018,De Bilt,14.0,
463,3.1.1 Drugshandel,2019,De Bilt,9.0,
464,3.1.1 Drugshandel,2020,De Bilt,8.0,
465,3.1.1 Drugshandel,2021,De Bilt,11.0,
466,3.1.1 Drugshandel,2022,De Bilt,8.0,
467,3.1.1 Drugshandel,2023,De Bilt,19.0,
468,3.1.1 Drugshandel,2012,Bladel,6.0,
469,3.1.1 Drugshandel,2013,Bladel,8.0,
470,3.1.1 Drugshandel,2014,Bladel,9.0,
471,3.1.1 Drugshandel,2015,Bladel,13.0,
472,3.1.1 Drugshandel,2016,Bladel,15.0,
473,3.1.1 Drugshandel,2017,Bladel,8.0,
474,3.1.1 Drugshandel,2018,Bladel,13.0,1.0
475,3.1.1 Drugshandel,2019,Bladel,5.0,
476,3.1.1 Drugshandel,2020,Bladel,19.0,
477,3.1.1 Drugshandel,2021,Bladel,18.0,
478,3.1.1 Drugshandel,2022,Bladel,8.0,
479,3.1.1 Drugshandel,2023,Bladel,8.0,
480,3.1.1 Drugshandel,2012,Blaricum,1.0,
481,3.1.1 Drugshandel,2013,Blaricum,2.0,
482,3.1.1 Drugshandel,2014,Blaricum,,
483,3.1.1 Drugshandel,2015,Blaricum,1.0,
484,3.1.1 Drugshandel,2016,Blaricum,6.0,
485,3.1.1 Drugshandel,2017,Blaricum,3.0,
486,3.1.1 Drugshandel,2018,Blaricum,3.0,
487,3.1.1 Drugshandel,2019,Blaricum,,
488,3.1.1 Drugshandel,2020,Blaricum,4.0,
489,3.1.1 Drugshandel,2021,Blaricum,3.0,
490,3.1.1 Drugshandel,2022,Blaricum,1.0,
491,3.1.1 Drugshandel,2023,Blaricum,,
492,3.1.1 Drugshandel,2012,Bloemendaal,9.0,
493,3.1.1 Drugshandel,2013,Bloemendaal,10.0,
494,3.1.1 Drugshandel,2014,Bloemendaal,8.0,1.0
495,3.1.1 Drugshandel,2015,Bloemendaal,15.0,
496,3.1.1 Drugshandel,2016,Bloemendaal,12.0,
497,3.1.1 Drugshandel,2017,Bloemendaal,14.0,
498,3.1.1 Drugshandel,2018,Bloemendaal,8.0,1.0
499,3.1.1 Drugshandel,2019,Bloemendaal,5.0,
500,3.1.1 Drugshandel,2020,Bloemendaal,10.0,
501,3.1.1 Drugshandel,2021,Bloemendaal,1.0,
502,3.1.1 Drugshandel,2022,Bloemendaal,3.0,
503,3.1.1 Drugshandel,2023,Bloemendaal,4.0,
504,3.1.1 Drugshandel,2012,Bodegraven-Reeuwijk,5.0,
505,3.1.1 Drugshandel,2013,Bodegraven-Reeuwijk,7.0,
506,3.1.1 Drugshandel,2014,Bodegraven-Reeuwijk,10.0,
507,3.1.1 Drugshandel,2015,Bodegraven-Reeuwijk,8.0,
508,3.1.1 Drugshandel,2016,Bodegraven-Reeuwijk,20.0,
509,3.1.1 Drugshandel,2017,Bodegraven-Reeuwijk,17.0,
510,3.1.1 Drugshandel,2018,Bodegraven-Reeuwijk,13.0,
511,3.1.1 Drugshandel,2019,Bodegraven-Reeuwijk,21.0,
512,3.1.1 Drugshandel,2020,Bodegraven-Reeuwijk,15.0,
513,3.1.1 Drugshandel,2021,Bodegraven-Reeuwijk,22.0,
514,3.1.1 Drugshandel,2022,Bodegraven-Reeuwijk,12.0,
515,3.1.1 Drugshandel,2023,Bodegraven-Reeuwijk,14.0,
516,3.1.1 Drugshandel,2012,Boekel,5.0,1.0
517,3.1.1 Drugshandel,2013,Boekel,3.0,
518,3.1.1 Drugshandel,2014,Boekel,,
519,3.1.1 Drugshandel,2015,Boekel,3.0,
520,3.1.1 Drugshandel,2016,Boekel,,
521,3.1.1 Drugshandel,2017,Boekel,3.0,
522,3.1.1 Drugshandel,2018,Boekel,3.0,
523,3.1.1 Drugshandel,2019,Boekel,1.0,
524,3.1.1 Drugshandel,2020,Boekel,1.0,
525,3.1.1 Drugshandel,2021,Boekel,2.0,
526,3.1.1 Drugshandel,2022,Boekel,9.0,
527,3.1.1 Drugshandel,2023,Boekel,15.0,1.0
528,3.1.1 Drugshandel,2012,Borger-Odoorn,15.0,
529,3.1.1 Drugshandel,2013,Borger-Odoorn,15.0,
530,3.1.1 Drugshandel,2014,Borger-Odoorn,10.0,1.0
531,3.1.1 Drugshandel,2015,Borger-Odoorn,10.0,1.0
532,3.1.1 Drugshandel,2016,Borger-Odoorn,8.0,
533,3.1.1 Drugshandel,2017,Borger-Odoorn,4.0,
534,3.1.1 Drugshandel,2018,Borger-Odoorn,8.0,1.0
535,3.1.1 Drugshandel,2019,Borger-Odoorn,6.0,
536,3.1.1 Drugshandel,2020,Borger-Odoorn,5.0,
537,3.1.1 Drugshandel,2021,Borger-Odoorn,3.0,
538,3.1.1 Drugshandel,2022,Borger-Odoorn,2.0,
539,3.1.1 Drugshandel,2023,Borger-Odoorn,2.0,
540,3.1.1 Drugshandel,2012,Borne,11.0,1.0
541,3.1.1 Drugshandel,2013,Borne,7.0,
542,3.1.1 Drugshandel,2014,Borne,9.0,
543,3.1.1 Drugshandel,2015,Borne,13.0,1.0
544,3.1.1 Drugshandel,2016,Borne,7.0,
545,3.1.1 Drugshandel,2017,Borne,9.0,
546,3.1.1 Drugshandel,2018,Borne,25.0,1.0
547,3.1.1 Drugshandel,2019,Borne,31.0,
548,3.1.1 Drugshandel,2020,Borne,31.0,
549,3.1.1 Drugshandel,2021,Borne,20.0,
550,3.1.1 Drugshandel,2022,Borne,20.0,
551,3.1.1 Drugshandel,2023,Borne,15.0,
552,3.1.1 Drugshandel,2012,Borsele,16.0,1.0
553,3.1.1 Drugshandel,2013,Borsele,5.0,
554,3.1.1 Drugshandel,2014,Borsele,5.0,
555,3.1.1 Drugshandel,2015,Borsele,8.0,1.0
556,3.1.1 Drugshandel,2016,Borsele,9.0,
557,3.1.1 Drugshandel,2017,Borsele,4.0,
558,3.1.1 Drugshandel,2018,Borsele,7.0,
559,3.1.1 Drugshandel,2019,Borsele,10.0,
560,3.1.1 Drugshandel,2020,Borsele,9.0,
561,3.1.1 Drugshandel,2021,Borsele,12.0,
562,3.1.1 Drugshandel,2022,Borsele,12.0,
563,3.1.1 Drugshandel,2023,Borsele,7.0,
564,3.1.1 Drugshandel,2012,Boxtel,14.0,
565,3.1.1 Drugshandel,2013,Boxtel,19.0,
566,3.1.1 Drugshandel,2014,Boxtel,9.0,
567,3.1.1 Drugshandel,2015,Boxtel,11.0,
568,3.1.1 Drugshandel,2016,Boxtel,11.0,
569,3.1.1 Drugshandel,2017,Boxtel,15.0,
570,3.1.1 Drugshandel,2018,Boxtel,19.0,
571,3.1.1 Drugshandel,2019,Boxtel,21.0,
572,3.1.1 Drugshandel,2020,Boxtel,11.0,
573,3.1.1 Drugshandel,2021,Boxtel,7.0,
574,3.1.1 Drugshandel,2022,Boxtel,19.0,
575,3.1.1 Drugshandel,2023,Boxtel,19.0,
576,3.1.1 Drugshandel,2012,Breda,391.0,1.0
577,3.1.1 Drugshandel,2013,Breda,394.0,2.0
578,3.1.1 Drugshandel,2014,Breda,354.0,2.0
579,3.1.1 Drugshandel,2015,Breda,286.0,1.0
580,3.1.1 Drugshandel,2016,Breda,307.0,1.0
581,3.1.1 Drugshandel,2017,Breda,323.0,3.0
582,3.1.1 Drugshandel,2018,Breda,288.0,
583,3.1.1 Drugshandel,2019,Breda,300.0,1.0
584,3.1.1 Drugshandel,2020,Breda,274.0,4.0
585,3.1.1 Drugshandel,2021,Breda,241.0,1.0
586,3.1.1 Drugshandel,2022,Breda,187.0,1.0
587,3.1.1 Drugshandel,2023,Breda,206.0,2.0
588,3.1.1 Drugshandel,2012,Bronckhorst,10.0,
589,3.1.1 Drugshandel,2013,Bronckhorst,11.0,1.0
590,3.1.1 Drugshandel,2014,Bronckhorst,4.0,1.0
591,3.1.1 Drugshandel,2015,Bronckhorst,8.0,3.0
592,3.1.1 Drugshandel,2016,Bronckhorst,1.0,
593,3.1.1 Drugshandel,2017,Bronckhorst,3.0,
594,3.1.1 Drugshandel,2018,Bronckhorst,9.0,
595,3.1.1 Drugshandel,2019,Bronckhorst,8.0,
596,3.1.1 Drugshandel,2020,Bronckhorst,6.0,
597,3.1.1 Drugshandel,2021,Bronckhorst,7.0,
598,3.1.1 Drugshandel,2022,Bronckhorst,3.0,
599,3.1.1 Drugshandel,2023,Bronckhorst,7.0,
600,3.1.1 Drugshandel,2012,Brummen,5.0,
601,3.1.1 Drugshandel,2013,Brummen,7.0,
602,3.1.1 Drugshandel,2014,Brummen,3.0,
603,3.1.1 Drugshandel,2015,Brummen,7.0,1.0
604,3.1.1 Drugshandel,2016,Brummen,4.0,
605,3.1.1 Drugshandel,2017,Brummen,3.0,
606,3.1.1 Drugshandel,2018,Brummen,4.0,
607,3.1.1 Drugshandel,2019,Brummen,4.0,1.0
608,3.1.1 Drugshandel,2020,Brummen,3.0,
609,3.1.1 Drugshandel,2021,Brummen,,
610,3.1.1 Drugshandel,2022,Brummen,3.0,1.0
611,3.1.1 Drugshandel,2023,Brummen,3.0,
612,3.1.1 Drugshandel,2012,Brunssum,25.0,
613,3.1.1 Drugshandel,2013,Brunssum,29.0,
614,3.1.1 Drugshandel,2014,Brunssum,15.0,
615,3.1.1 Drugshandel,2015,Brunssum,27.0,
616,3.1.1 Drugshandel,2016,Brunssum,33.0,
617,3.1.1 Drugshandel,2017,Brunssum,21.0,
618,3.1.1 Drugshandel,2018,Brunssum,21.0,
619,3.1.1 Drugshandel,2019,Brunssum,47.0,
620,3.1.1 Drugshandel,2020,Brunssum,40.0,
621,3.1.1 Drugshandel,2021,Brunssum,37.0,
622,3.1.1 Drugshandel,2022,Brunssum,30.0,
623,3.1.1 Drugshandel,2023,Brunssum,25.0,
624,3.1.1 Drugshandel,2012,Bunnik,2.0,
625,3.1.1 Drugshandel,2013,Bunnik,9.0,
626,3.1.1 Drugshandel,2014,Bunnik,1.0,
627,3.1.1 Drugshandel,2015,Bunnik,6.0,
628,3.1.1 Drugshandel,2016,Bunnik,13.0,
629,3.1.1 Drugshandel,2017,Bunnik,8.0,
630,3.1.1 Drugshandel,2018,Bunnik,3.0,
631,3.1.1 Drugshandel,2019,Bunnik,2.0,
632,3.1.1 Drugshandel,2020,Bunnik,,
633,3.1.1 Drugshandel,2021,Bunnik,2.0,
634,3.1.1 Drugshandel,2022,Bunnik,2.0,
635,3.1.1 Drugshandel,2023,Bunnik,4.0,
636,3.1.1 Drugshandel,2012,Bunschoten,3.0,
637,3.1.1 Drugshandel,2013,Bunschoten,2.0,
638,3.1.1 Drugshandel,2014,Bunschoten,1.0,
639,3.1.1 Drugshandel,2015,Bunschoten,3.0,
640,3.1.1 Drugshandel,2016,Bunschoten,1.0,
641,3.1.1 Drugshandel,2017,Bunschoten,9.0,
642,3.1.1 Drugshandel,2018,Bunschoten,10.0,
643,3.1.1 Drugshandel,2019,Bunschoten,7.0,
644,3.1.1 Drugshandel,2020,Bunschoten,4.0,
645,3.1.1 Drugshandel,2021,Bunschoten,6.0,
646,3.1.1 Drugshandel,2022,Bunschoten,9.0,
647,3.1.1 Drugshandel,2023,Bunschoten,16.0,
648,3.1.1 Drugshandel,2012,Buren,5.0,
649,3.1.1 Drugshandel,2013,Buren,8.0,
650,3.1.1 Drugshandel,2014,Buren,11.0,
651,3.1.1 Drugshandel,2015,Buren,10.0,
652,3.1.1 Drugshandel,2016,Buren,12.0,
653,3.1.1 Drugshandel,2017,Buren,13.0,
654,3.1.1 Drugshandel,2018,Buren,3.0,
655,3.1.1 Drugshandel,2019,Buren,12.0,
656,3.1.1 Drugshandel,2020,Buren,5.0,
657,3.1.1 Drugshandel,2021,Buren,6.0,
658,3.1.1 Drugshandel,2022,Buren,4.0,
659,3.1.1 Drugshandel,2023,Buren,4.0,
660,3.1.1 Drugshandel,2012,Capelle aan den IJssel,47.0,
661,3.1.1 Drugshandel,2013,Capelle aan den IJssel,46.0,1.0
662,3.1.1 Drugshandel,2014,Capelle aan den IJssel,53.0,1.0
663,3.1.1 Drugshandel,2015,Capelle aan den IJssel,39.0,
664,3.1.1 Drugshandel,2016,Capelle aan den IJssel,57.0,
665,3.1.1 Drugshandel,2017,Capelle aan den IJssel,28.0,
666,3.1.1 Drugshandel,2018,Capelle aan den IJssel,32.0,
667,3.1.1 Drugshandel,2019,Capelle aan den IJssel,45.0,
668,3.1.1 Drugshandel,2020,Capelle aan den IJssel,36.0,1.0
669,3.1.1 Drugshandel,2021,Capelle aan den IJssel,31.0,
670,3.1.1 Drugshandel,2022,Capelle aan den IJssel,19.0,
671,3.1.1 Drugshandel,2023,Capelle aan den IJssel,26.0,1.0
672,3.1.1 Drugshandel,2012,Castricum,7.0,
673,3.1.1 Drugshandel,2013,Castricum,2.0,
674,3.1.1 Drugshandel,2014,Castricum,7.0,
675,3.1.1 Drugshandel,2015,Castricum,2.0,
676,3.1.1 Drugshandel,2016,Castricum,5.0,
677,3.1.1 Drugshandel,2017,Castricum,7.0,
678,3.1.1 Drugshandel,2018,Castricum,10.0,
679,3.1.1 Drugshandel,2019,Castricum,16.0,
680,3.1.1 Drugshandel,2020,Castricum,11.0,
681,3.1.1 Drugshandel,2021,Castricum,5.0,
682,3.1.1 Drugshandel,2022,Castricum,9.0,
683,3.1.1 Drugshandel,2023,Castricum,12.0,
684,3.1.1 Drugshandel,2012,Coevorden,21.0,1.0
685,3.1.1 Drugshandel,2013,Coevorden,25.0,1.0
686,3.1.1 Drugshandel,2014,Coevorden,30.0,1.0
687,3.1.1 Drugshandel,2015,Coevorden,8.0,
688,3.1.1 Drugshandel,2016,Coevorden,8.0,
689,3.1.1 Drugshandel,2017,Coevorden,6.0,
690,3.1.1 Drugshandel,2018,Coevorden,5.0,
691,3.1.1 Drugshandel,2019,Coevorden,10.0,
692,3.1.1 Drugshandel,2020,Coevorden,7.0,
693,3.1.1 Drugshandel,2021,Coevorden,7.0,
694,3.1.1 Drugshandel,2022,Coevorden,11.0,
695,3.1.1 Drugshandel,2023,Coevorden,9.0,
696,3.1.1 Drugshandel,2012,Cranendonck,38.0,
697,3.1.1 Drugshandel,2013,Cranendonck,25.0,
698,3.1.1 Drugshandel,2014,Cranendonck,13.0,
699,3.1.1 Drugshandel,2015,Cranendonck,22.0,
700,3.1.1 Drugshandel,2016,Cranendonck,20.0,1.0
701,3.1.1 Drugshandel,2017,Cranendonck,11.0,
702,3.1.1 Drugshandel,2018,Cranendonck,8.0,
703,3.1.1 Drugshandel,2019,Cranendonck,21.0,
704,3.1.1 Drugshandel,2020,Cranendonck,29.0,
705,3.1.1 Drugshandel,2021,Cranendonck,22.0,
706,3.1.1 Drugshandel,2022,Cranendonck,11.0,
707,3.1.1 Drugshandel,2023,Cranendonck,24.0,
708,3.1.1 Drugshandel,2012,Culemborg,9.0,
709,3.1.1 Drugshandel,2013,Culemborg,9.0,
710,3.1.1 Drugshandel,2014,Culemborg,6.0,
711,3.1.1 Drugshandel,2015,Culemborg,8.0,
712,3.1.1 Drugshandel,2016,Culemborg,6.0,
713,3.1.1 Drugshandel,2017,Culemborg,17.0,
714,3.1.1 Drugshandel,2018,Culemborg,17.0,
715,3.1.1 Drugshandel,2019,Culemborg,9.0,
716,3.1.1 Drugshandel,2020,Culemborg,5.0,
717,3.1.1 Drugshandel,2021,Culemborg,8.0,
718,3.1.1 Drugshandel,2022,Culemborg,1.0,
719,3.1.1 Drugshandel,2023,Culemborg,10.0,
720,3.1.1 Drugshandel,2012,Dalfsen,4.0,
721,3.1.1 Drugshandel,2013,Dalfsen,8.0,
722,3.1.1 Drugshandel,2014,Dalfsen,1.0,
723,3.1.1 Drugshandel,2015,Dalfsen,4.0,
724,3.1.1 Drugshandel,2016,Dalfsen,2.0,
725,3.1.1 Drugshandel,2017,Dalfsen,2.0,
726,3.1.1 Drugshandel,2018,Dalfsen,6.0,
727,3.1.1 Drugshandel,2019,Dalfsen,3.0,
728,3.1.1 Drugshandel,2020,Dalfsen,3.0,
729,3.1.1 Drugshandel,2021,Dalfsen,4.0,
730,3.1.1 Drugshandel,2022,Dalfsen,2.0,
731,3.1.1 Drugshandel,2023,Dalfsen,3.0,
732,3.1.1 Drugshandel,2012,Dantumadiel,4.0,
733,3.1.1 Drugshandel,2013,Dantumadiel,8.0,
734,3.1.1 Drugshandel,2014,Dantumadiel,20.0,
735,3.1.1 Drugshandel,2015,Dantumadiel,14.0,1.0
736,3.1.1 Drugshandel,2016,Dantumadiel,13.0,
737,3.1.1 Drugshandel,2017,Dantumadiel,4.0,
738,3.1.1 Drugshandel,2018,Dantumadiel,10.0,
739,3.1.1 Drugshandel,2019,Dantumadiel,8.0,
740,3.1.1 Drugshandel,2020,Dantumadiel,13.0,
741,3.1.1 Drugshandel,2021,Dantumadiel,12.0,
742,3.1.1 Drugshandel,2022,Dantumadiel,9.0,
743,3.1.1 Drugshandel,2023,Dantumadiel,,
744,3.1.1 Drugshandel,2012,Delft,98.0,
745,3.1.1 Drugshandel,2013,Delft,141.0,3.0
746,3.1.1 Drugshandel,2014,Delft,102.0,2.0
747,3.1.1 Drugshandel,2015,Delft,58.0,2.0
748,3.1.1 Drugshandel,2016,Delft,41.0,3.0
749,3.1.1 Drugshandel,2017,Delft,55.0,1.0
750,3.1.1 Drugshandel,2018,Delft,73.0,3.0
751,3.1.1 Drugshandel,2019,Delft,102.0,
752,3.1.1 Drugshandel,2020,Delft,75.0,
753,3.1.1 Drugshandel,2021,Delft,98.0,
754,3.1.1 Drugshandel,2022,Delft,70.0,
755,3.1.1 Drugshandel,2023,Delft,58.0,
756,3.1.1 Drugshandel,2012,Deurne,19.0,
757,3.1.1 Drugshandel,2013,Deurne,23.0,
758,3.1.1 Drugshandel,2014,Deurne,25.0,
759,3.1.1 Drugshandel,2015,Deurne,27.0,
760,3.1.1 Drugshandel,2016,Deurne,37.0,2.0
761,3.1.1 Drugshandel,2017,Deurne,20.0,
762,3.1.1 Drugshandel,2018,Deurne,14.0,
763,3.1.1 Drugshandel,2019,Deurne,21.0,
764,3.1.1 Drugshandel,2020,Deurne,15.0,
765,3.1.1 Drugshandel,2021,Deurne,6.0,
766,3.1.1 Drugshandel,2022,Deurne,12.0,
767,3.1.1 Drugshandel,2023,Deurne,13.0,
768,3.1.1 Drugshandel,2012,Deventer,71.0,3.0
769,3.1.1 Drugshandel,2013,Deventer,47.0,3.0
770,3.1.1 Drugshandel,2014,Deventer,55.0,5.0
771,3.1.1 Drugshandel,2015,Deventer,55.0,1.0
772,3.1.1 Drugshandel,2016,Deventer,60.0,3.0
773,3.1.1 Drugshandel,2017,Deventer,60.0,1.0
774,3.1.1 Drugshandel,2018,Deventer,30.0,2.0
775,3.1.1 Drugshandel,2019,Deventer,57.0,
776,3.1.1 Drugshandel,2020,Deventer,82.0,
777,3.1.1 Drugshandel,2021,Deventer,76.0,1.0
778,3.1.1 Drugshandel,2022,Deventer,64.0,1.0
779,3.1.1 Drugshandel,2023,Deventer,76.0,
780,3.1.1 Drugshandel,2012,Diemen,11.0,
781,3.1.1 Drugshandel,2013,Diemen,22.0,2.0
782,3.1.1 Drugshandel,2014,Diemen,15.0,
783,3.1.1 Drugshandel,2015,Diemen,13.0,1.0
784,3.1.1 Drugshandel,2016,Diemen,14.0,1.0
785,3.1.1 Drugshandel,2017,Diemen,22.0,2.0
786,3.1.1 Drugshandel,2018,Diemen,12.0,1.0
787,3.1.1 Drugshandel,2019,Diemen,10.0,
788,3.1.1 Drugshandel,2020,Diemen,22.0,1.0
789,3.1.1 Drugshandel,2021,Diemen,18.0,
790,3.1.1 Drugshandel,2022,Diemen,13.0,
791,3.1.1 Drugshandel,2023,Diemen,25.0,
792,3.1.1 Drugshandel,2012,Dijk en Waard,27.0,2.0
793,3.1.1 Drugshandel,2013,Dijk en Waard,24.0,2.0
794,3.1.1 Drugshandel,2014,Dijk en Waard,50.0,2.0
795,3.1.1 Drugshandel,2015,Dijk en Waard,23.0,
796,3.1.1 Drugshandel,2016,Dijk en Waard,25.0,1.0
797,3.1.1 Drugshandel,2017,Dijk en Waard,40.0,
798,3.1.1 Drugshandel,2018,Dijk en Waard,29.0,
799,3.1.1 Drugshandel,2019,Dijk en Waard,36.0,
800,3.1.1 Drugshandel,2020,Dijk en Waard,19.0,
801,3.1.1 Drugshandel,2021,Dijk en Waard,19.0,
802,3.1.1 Drugshandel,2022,Dijk en Waard,9.0,
803,3.1.1 Drugshandel,2023,Dijk en Waard,22.0,
804,3.1.1 Drugshandel,2012,Dinkelland,9.0,
805,3.1.1 Drugshandel,2013,Dinkelland,7.0,
806,3.1.1 Drugshandel,2014,Dinkelland,7.0,
807,3.1.1 Drugshandel,2015,Dinkelland,2.0,
808,3.1.1 Drugshandel,2016,Dinkelland,5.0,
809,3.1.1 Drugshandel,2017,Dinkelland,4.0,
810,3.1.1 Drugshandel,2018,Dinkelland,9.0,
811,3.1.1 Drugshandel,2019,Dinkelland,4.0,
812,3.1.1 Drugshandel,2020,Dinkelland,3.0,
813,3.1.1 Drugshandel,2021,Dinkelland,3.0,
814,3.1.1 Drugshandel,2022,Dinkelland,6.0,
815,3.1.1 Drugshandel,2023,Dinkelland,2.0,
816,3.1.1 Drugshandel,2012,Doesburg,4.0,
817,3.1.1 Drugshandel,2013,Doesburg,6.0,
818,3.1.1 Drugshandel,2014,Doesburg,6.0,
819,3.1.1 Drugshandel,2015,Doesburg,2.0,
820,3.1.1 Drugshandel,2016,Doesburg,2.0,
821,3.1.1 Drugshandel,2017,Doesburg,4.0,
822,3.1.1 Drugshandel,2018,Doesburg,9.0,
823,3.1.1 Drugshandel,2019,Doesburg,7.0,
824,3.1.1 Drugshandel,2020,Doesburg,9.0,
825,3.1.1 Drugshandel,2021,Doesburg,1.0,
826,3.1.1 Drugshandel,2022,Doesburg,4.0,
827,3.1.1 Drugshandel,2023,Doesburg,3.0,
828,3.1.1 Drugshandel,2012,Doetinchem,21.0,
829,3.1.1 Drugshandel,2013,Doetinchem,38.0,1.0
830,3.1.1 Drugshandel,2014,Doetinchem,26.0,
831,3.1.1 Drugshandel,2015,Doetinchem,26.0,1.0
832,3.1.1 Drugshandel,2016,Doetinchem,26.0,
833,3.1.1 Drugshandel,2017,Doetinchem,32.0,
834,3.1.1 Drugshandel,2018,Doetinchem,47.0,
835,3.1.1 Drugshandel,2019,Doetinchem,49.0,
836,3.1.1 Drugshandel,2020,Doetinchem,44.0,
837,3.1.1 Drugshandel,2021,Doetinchem,34.0,
838,3.1.1 Drugshandel,2022,Doetinchem,54.0,
839,3.1.1 Drugshandel,2023,Doetinchem,69.0,
840,3.1.1 Drugshandel,2012,Dongen,15.0,
841,3.1.1 Drugshandel,2013,Dongen,16.0,
842,3.1.1 Drugshandel,2014,Dongen,7.0,
843,3.1.1 Drugshandel,2015,Dongen,9.0,
844,3.1.1 Drugshandel,2016,Dongen,5.0,
845,3.1.1 Drugshandel,2017,Dongen,11.0,1.0
846,3.1.1 Drugshandel,2018,Dongen,18.0,
847,3.1.1 Drugshandel,2019,Dongen,30.0,
848,3.1.1 Drugshandel,2020,Dongen,41.0,
849,3.1.1 Drugshandel,2021,Dongen,13.0,
850,3.1.1 Drugshandel,2022,Dongen,14.0,
851,3.1.1 Drugshandel,2023,Dongen,17.0,
852,3.1.1 Drugshandel,2012,Dordrecht,262.0,1.0
853,3.1.1 Drugshandel,2013,Dordrecht,306.0,
854,3.1.1 Drugshandel,2014,Dordrecht,294.0,5.0
855,3.1.1 Drugshandel,2015,Dordrecht,199.0,
856,3.1.1 Drugshandel,2016,Dordrecht,182.0,2.0
857,3.1.1 Drugshandel,2017,Dordrecht,159.0,
858,3.1.1 Drugshandel,2018,Dordrecht,172.0,
859,3.1.1 Drugshandel,2019,Dordrecht,178.0,11.0
860,3.1.1 Drugshandel,2020,Dordrecht,158.0,14.0
861,3.1.1 Drugshandel,2021,Dordrecht,147.0,9.0
862,3.1.1 Drugshandel,2022,Dordrecht,168.0,7.0
863,3.1.1 Drugshandel,2023,Dordrecht,174.0,15.0
864,3.1.1 Drugshandel,2012,Drechterland,4.0,
865,3.1.1 Drugshandel,2013,Drechterland,4.0,
866,3.1.1 Drugshandel,2014,Drechterland,4.0,
867,3.1.1 Drugshandel,2015,Drechterland,3.0,1.0
868,3.1.1 Drugshandel,2016,Drechterland,4.0,
869,3.1.1 Drugshandel,2017,Drechterland,2.0,
870,3.1.1 Drugshandel,2018,Drechterland,5.0,
871,3.1.1 Drugshandel,2019,Drechterland,5.0,
872,3.1.1 Drugshandel,2020,Drechterland,2.0,
873,3.1.1 Drugshandel,2021,Drechterland,6.0,
874,3.1.1 Drugshandel,2022,Drechterland,6.0,
875,3.1.1 Drugshandel,2023,Drechterland,8.0,
876,3.1.1 Drugshandel,2012,Drimmelen,15.0,
877,3.1.1 Drugshandel,2013,Drimmelen,16.0,
878,3.1.1 Drugshandel,2014,Drimmelen,7.0,
879,3.1.1 Drugshandel,2015,Drimmelen,8.0,1.0
880,3.1.1 Drugshandel,2016,Drimmelen,12.0,
881,3.1.1 Drugshandel,2017,Drimmelen,20.0,
882,3.1.1 Drugshandel,2018,Drimmelen,10.0,
883,3.1.1 Drugshandel,2019,Drimmelen,12.0,
884,3.1.1 Drugshandel,2020,Drimmelen,22.0,
885,3.1.1 Drugshandel,2021,Drimmelen,12.0,
886,3.1.1 Drugshandel,2022,Drimmelen,13.0,
887,3.1.1 Drugshandel,2023,Drimmelen,10.0,
888,3.1.1 Drugshandel,2012,Dronten,260.0,2.0
889,3.1.1 Drugshandel,2013,Dronten,196.0,1.0
890,3.1.1 Drugshandel,2014,Dronten,235.0,
891,3.1.1 Drugshandel,2015,Dronten,209.0,
892,3.1.1 Drugshandel,2016,Dronten,168.0,
893,3.1.1 Drugshandel,2017,Dronten,229.0,2.0
894,3.1.1 Drugshandel,2018,Dronten,63.0,
895,3.1.1 Drugshandel,2019,Dronten,47.0,1.0
896,3.1.1 Drugshandel,2020,Dronten,13.0,
897,3.1.1 Drugshandel,2021,Dronten,14.0,
898,3.1.1 Drugshandel,2022,Dronten,18.0,
899,3.1.1 Drugshandel,2023,Dronten,26.0,
900,3.1.1 Drugshandel,2012,Druten,3.0,
901,3.1.1 Drugshandel,2013,Druten,3.0,
902,3.1.1 Drugshandel,2014,Druten,1.0,
903,3.1.1 Drugshandel,2015,Druten,6.0,1.0
904,3.1.1 Drugshandel,2016,Druten,9.0,
905,3.1.1 Drugshandel,2017,Druten,5.0,
906,3.1.1 Drugshandel,2018,Druten,9.0,
907,3.1.1 Drugshandel,2019,Druten,11.0,
908,3.1.1 Drugshandel,2020,Druten,10.0,
909,3.1.1 Drugshandel,2021,Druten,10.0,
910,3.1.1 Drugshandel,2022,Druten,2.0,
911,3.1.1 Drugshandel,2023,Druten,1.0,
912,3.1.1 Drugshandel,2012,Duiven,12.0,
913,3.1.1 Drugshandel,2013,Duiven,12.0,
914,3.1.1 Drugshandel,2014,Duiven,12.0,
915,3.1.1 Drugshandel,2015,Duiven,5.0,
916,3.1.1 Drugshandel,2016,Duiven,9.0,
